Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,Ips,X_res,Y_res,ppi,Cpu brand,first,second,Layer1HDD,Layer1SSD,Layer1Hybrid,Layer1Flash_Storage,Layer2HDD,Layer2SSD,Layer2Hybrid,Layer2Flash_Storage,Gpu brand,os
HP,2 in 1 Convertible,13.3,8,1.48,95850.72,1,0,2560,1440,220.842824068401,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Workstation,15.6,8,2,101178.72,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
HP,Ultrabook,12.5,8,1.26,122381.496,0,0,1920,1080,176.232573606584,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,2.18,53807.472,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,15.6,8,1.88,84129.12,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,8,1.27,124621.92,1,1,2560,1440,209.800682864981,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,1.9,18061.92,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
HP,Notebook,15.6,4,1.86,15824.16,0,0,1366,768,100.454669861137,AMD Processor,500 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Lenovo,Notebook,15.6,8,2.32,31914.72,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Others/No OS/Linux
Dell,Gaming,15.6,8,2.62,63882.72,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,2.04,119916.2304,1,1,3840,2160,282.423996164397,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,15.6,4,1.91,25515.2592,0,0,1920,1080,141.211998082199,AMD Processor,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
MSI,Gaming,17.3,16,2.7,79536.384,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Ultrabook,14,12,1.4,122490.72,0,0,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,8,2.5,42010.7472,0,0,1920,1080,141.211998082199,Intel Core i5,1000 Hybrid,0,0,0,1,0,0,0,0,0,AMD,Windows
HP,2 in 1 Convertible,13.3,8,1.48,108744.48,1,0,2560,1440,220.842824068401,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Ultrabook,14,8,1.7,79866.72,0,0,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,14,16,1.7,94252.32,0,0,1920,1080,157.350512148736,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Gaming,15.6,8,2.62,47898.72,0,1,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.2,24455.52,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.1,25414.0272,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Dell,Gaming,15.6,8,2.62,79813.44,0,0,3840,2160,282.423996164397,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,8,1.95,74059.2,0,1,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.2,24935.04,0,0,1920,1080,141.211998082199,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,14,2,1.44,13266.72,0,0,1366,768,111.935203559552,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
MSI,Gaming,15.6,8,2.2,44701.92,0,1,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,15.6,8,1.96,36177.12,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,16,2.1,61751.52,0,0,1920,1080,141.211998082199,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2.2,19660.32,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.1,21205.44,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,15.6,8,2.2,37775.52,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Others/No OS/Linux
Asus,Notebook,14,4,2,40972.32,0,0,1920,1080,157.350512148736,Intel Core i3,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.32,43956,0,0,1920,1080,141.211998082199,Intel Core i7,1000 Hybrid,0,0,0,1,0,0,0,0,0,Intel,Windows
Lenovo,Gaming,15.6,16,3.31,69530.4,0,1,1920,1080,141.211998082199,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
MSI,Gaming,15.6,16,1.91,114731.5536,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,15.6,4,2.07,34632,0,0,1366,768,100.454669861137,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,8,1.36,87219.36,1,1,2560,1440,209.800682864981,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Ultrabook,15.6,6,1.54,44275.68,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,1.98,47686.1328,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Others/No OS/Linux
Acer,Notebook,15.6,4,2.1,17742.24,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,6,2.18,42570.72,0,1,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Asus,Gaming,15.6,8,2.591,48431.52,0,1,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,15.6,16,2.09,62817.12,1,0,1920,1080,141.211998082199,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.23,36816.48,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Ultrabook,13.3,8,1.23,58554.72,1,0,3200,1800,276.053530085501,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Others/No OS/Linux
Acer,Gaming,17.3,16,4.2,138474.72,0,1,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Gaming,15.6,8,2.4,43636.32,0,1,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,15.6,4,1.86,25840.8,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Apple,Ultrabook,12,8,0.92,61964.64,0,1,2304,1440,226.415547169359,Other Intel Processor,256 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Mac
Dell,2 in 1 Convertible,13.3,8,1.6,63882.72,1,1,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,12,2.21,70702.56,0,1,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,4,1.9,19607.04,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Others/No OS/Linux
Asus,Gaming,17.3,16,4.3,114552,0,1,1920,1080,127.335674571231,Intel Core i7,512 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Acer,Notebook,15.6,4,2.1,14492.16,0,0,1366,768,100.454669861137,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
MSI,Gaming,17.3,16,2.43,109165.392,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,4,2.3,26586.72,0,0,1366,768,100.454669861137,Intel Core i3,128 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Lenovo,Notebook,15.6,8,2.2,33513.12,0,0,1366,768,100.454669861137,Intel Core i7,500 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Others/No OS/Linux
Dell,2 in 1 Convertible,15.6,16,2,68464.8,1,0,1920,1080,141.211998082199,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Ultrabook,13.3,16,1.2,142790.4,1,0,3200,1800,276.053530085501,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,15.6,8,2.2,62284.32,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,2.36,47365.92,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
HP,Notebook,15.6,8,1.91,30849.12,0,0,1366,768,100.454669861137,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.2,15930.72,0,0,1366,768,100.454669861137,AMD Processor,500 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Acer,Notebook,17.3,8,3.3,33513.12,0,0,1600,900,106.113062142693,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Asus,Gaming,15.6,16,2.2,130482.72,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Apple,Ultrabook,12,8,0.92,68145.12,0,1,2304,1440,226.415547169359,Other Intel Processor,512 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Mac
Asus,Notebook,15.6,16,2.2,93186.72,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
MSI,Gaming,17.3,16,2.43,103842.1872,0,1,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,15.6,8,2.191,53226.72,1,1,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,17.3,16,2.9,103842.72,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Acer,Netbook,11.6,2,1.3,9270.72,0,0,1366,768,135.094211192563,Other Intel Processor,32 SSD,0,0,1,0,0,0,0,0,0,Intel,Others/No OS/Linux
Acer,Notebook,17.3,4,3.3,31861.44,0,0,1600,900,106.113062142693,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,17.3,8,2.8,28717.92,0,0,1600,900,106.113062142693,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Gaming,15.6,8,2.6,67772.16,0,1,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Acer,2 in 1 Convertible,14,8,1.2,61218.72,1,1,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,8,2.3,81465.12,0,1,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,15.6,8,2.2,78647.1408,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,15.6,6,2.1,28185.12,0,0,1920,1080,141.211998082199,AMD Processor,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Dell,Ultrabook,12.5,8,1.26,91288.3536,1,0,1920,1080,176.232573606584,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,2 in 1 Convertible,15,4,2.08,27119.52,1,0,1920,1080,146.860478005487,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2.65,16463.52,0,0,1366,768,100.454669861137,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,Ultrabook,13.3,8,1.29,78694.56,1,0,3200,1800,276.053530085501,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.18,27804.7008,0,0,1366,768,100.454669861137,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Gaming,15.6,16,2.6,54825.12,1,1,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
MSI,Gaming,15.6,8,2.2,61218.72,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Netbook,12.5,16,1.3,87912,1,1,1920,1080,176.232573606584,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Razer,Gaming,14,16,1.95,186426.72,0,0,1920,1080,157.350512148736,Intel Core i7,1000 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,2.3,24988.8528,1,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,17.3,16,2.7,85141.44,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Apple,Ultrabook,11.6,4,1.08,51095.52,0,0,1366,768,135.094211192563,Intel Core i5,256 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Mac
HP,Notebook,15.6,4,2.1,25467.84,0,0,1920,1080,141.211998082199,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Ultrabook,14,8,1.54,117119.5632,0,0,2560,1440,209.800682864981,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.24,39267.36,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,15.6,8,2.3,62284.32,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Notebook,13.3,16,1.4,79866.72,0,1,1920,1080,165.632118051301,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,6,2.2,31838.5296,0,0,1920,1080,141.211998082199,AMD Processor,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Asus,Ultrabook,13.3,8,1.45,68198.4,0,0,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.4,19276.704,0,0,1366,768,100.454669861137,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,17.3,16,2.77,95850.72,1,0,1920,1080,127.335674571231,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,14,4,1.54,58607.4672,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,15.6,16,2.5,85248,0,1,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,14,4,1.6,46620,0,0,1366,768,111.935203559552,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,15.6,16,2.34,123876,0,1,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.3,30529.44,0,1,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,13.3,8,1.24,96596.64,1,0,3200,1800,276.053530085501,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.2,17262.72,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
HP,Notebook,15.6,4,1.86,21258.72,0,0,1366,768,100.454669861137,AMD Processor,500 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Lenovo,Notebook,15.6,6,2.4,30316.32,0,0,1920,1080,141.211998082199,Intel Core i3,128 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,14,8,1.9,57116.16,0,1,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,4,2.2,23655.7872,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2,18061.92,0,0,1366,768,100.454669861137,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Asus,Gaming,17.3,16,4,101232,0,1,1920,1080,127.335674571231,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,4,2.29,26107.2,0,0,1366,768,100.454669861137,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,8,2.32,47685.6,0,0,1920,1080,141.211998082199,Intel Core i7,1000 Hybrid,0,0,0,1,0,0,0,0,0,AMD,Windows
MSI,Gaming,15.6,8,2.4,65481.12,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,14,4,1.8,44382.7728,1,0,1920,1080,157.350512148736,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Ultrabook,13.3,8,1.2,38841.12,0,1,1920,1080,165.632118051301,Other Intel Processor,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,6,2.3,24455.52,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.4,15397.92,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Dell,Notebook,15.6,2,2.2,20193.12,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,8,2.6,47898.72,0,1,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,15.6,6,2.04,29303.4672,0,0,1920,1080,141.211998082199,AMD Processor,1000 Hybrid,0,0,0,1,0,0,0,0,0,AMD,Windows
Dell,Notebook,15.6,8,2.3,42943.1472,0,0,1366,768,100.454669861137,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Others/No OS/Linux
HP,Netbook,11.6,2,1.17,11135.52,0,0,1366,768,135.094211192563,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2.2,38378.6496,0,0,1366,768,100.454669861137,Intel Core i7,500 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,14,4,1.8,33992.64,1,1,1920,1080,157.350512148736,Intel Core i7,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,13.3,16,1.3,79866.72,1,1,3200,1800,276.053530085501,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,14,2,1.5,12201.12,0,0,1366,768,111.935203559552,Other Intel Processor,64 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
HP,Notebook,15.6,6,2.19,40705.92,0,0,1366,768,100.454669861137,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Asus,Notebook,15.6,4,2.2,19660.32,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Asus,Ultrabook,13.3,8,1.2,38841.12,0,1,1920,1080,165.632118051301,Other Intel Processor,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,6,2.3,24455.52,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.4,15397.92,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Dell,Notebook,15.6,2,2.2,20193.12,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,8,2.6,47898.72,0,1,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,15.6,6,2.04,29303.4672,0,0,1920,1080,141.211998082199,AMD Processor,1000 Hybrid,0,0,0,1,0,0,0,0,0,AMD,Windows
Dell,Notebook,15.6,8,2.3,42943.1472,0,0,1366,768,100.454669861137,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Others/No OS/Linux
HP,Netbook,11.6,2,1.17,11135.52,0,0,1366,768,135.094211192563,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2.2,38378.6496,0,0,1366,768,100.454669861137,Intel Core i7,500 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,14,4,1.8,33992.64,1,1,1920,1080,157.350512148736,Intel Core i7,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,13.3,16,1.3,79866.72,1,1,3200,1800,276.053530085501,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,14,2,1.5,12201.12,0,0,1366,768,111.935203559552,Other Intel Processor,64 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
HP,Notebook,15.6,6,2.19,40705.92,0,0,1366,768,100.454669861137,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Asus,Notebook,15.6,4,2.2,19660.32,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Asus,Ultrabook,13.3,8,1.2,38841.12,0,1,1920,1080,165.632118051301,Other Intel Processor,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,6,2.3,24455.52,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.4,15397.92,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Dell,Notebook,15.6,2,2.2,20193.12,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,8,2.6,47898.72,0,1,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
HP,Notebook,15.6,6,2.04,29303.4672,0,0,1920,1080,141.211998082199,AMD Processor,1000 Hybrid,0,0,0,1,0,0,0,0,0,AMD,Windows
Dell,Notebook,15.6,8,2.3,42943.1472,0,0,1366,768,100.454669861137,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Others/No OS/Linux
HP,Netbook,11.6,2,1.17,11135.52,0,0,1366,768,135.094211192563,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2.2,38378.6496,0,0,1366,768,100.454669861137,Intel Core i7,500 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,14,4,1.8,33992.64,1,1,1920,1080,157.350512148736,Intel Core i7,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,13.3,16,1.3,79866.72,1,1,3200,1800,276.053530085501,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,14,2,1.5,12201.12,0,0,1366,768,111.935203559552,Other Intel Processor,64 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
HP,Notebook,15.6,6,2.19,40705.92,0,0,1366,768,100.454669861137,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Asus,Notebook,15.6,4,2.2,19660.32,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
